Beat1,Beat2,Correlation
2013,1211,0.1315841049463712
2432,1811,0.13153422442089358
0726,1013,0.1314007974179741
1225,1723,0.13117766458140603
2515,1822,0.13113087544856292
1021,0333,0.1311117842258583
2211,0512,0.13101638137421887
1114,1031,0.1309502563613913
0231,0511,0.1309487039152815
0221,1123,0.13092613048455526
0835,1225,0.13084067165355812
0531,1431,0.1306734260480168
0324,1115,0.13059415065486668
1822,0133,0.1304719990210718
0915,0522,0.13044667862796733
1023,0612,0.13042489391577686
0613,0922,0.13040452669141453
1934,0511,0.1303206439000252
0333,1821,0.13031607760219263
0414,1434,0.13029566982429275
1412,2422,0.1302029639653581
0333,0334,0.13017665223759606
1121,0713,0.13017619538788247
1511,1434,0.13013451878786772
2522,0225,0.13010802178377862
2532,0321,0.13008963428503847
1933,1011,0.1300277944239746
0414,1914,0.13001061396611338
0835,1524,0.1299904924959324
0423,1913,0.12995289790347156
0622,0132,0.1299474170802236
0726,1111,0.12991117717224893
1633,0831,0.12988431929909147
0914,1935,0.1298476527051732
1431,1925,0.12979525394129254
0915,1221,0.129739030686356
1112,1612,0.1297226740477334
1914,1822,0.12971699465380948
2012,0124,0.12969931746362673
1713,2532,0.12968988493233816
1235,0314,0.1296678871510272
1434,0532,0.12966720150544522
0722,1612,0.12959872536545294
0111,0323,0.1295322513601358
1131,1222,0.12942339960886992
1234,0923,0.1293752665768203
1231,0822,0.12936376510813424
1133,0414,0.12935846077006355
0923,0915,0.1293514503898325
0215,0733,0.12917171871035749
1532,0711,0.1291523302944828
0833,0726,0.12908614176469954
1031,0332,0.12907525938069836
1653,0621,0.12906532539782936
1014,1114,0.12902083166045877
0734,1131,0.1289669758056061
0833,1712,0.1289543100528036
1522,1523,0.12888274266652347
2423,1923,0.12887284447591923
0331,0823,0.12877826374344237
0623,2521,0.1287443815806855
0922,1424,0.12874267682561497
0432,2512,0.12865004978097777
1911,0825,0.12863055947680813
1112,0235,0.12856210829817938
0724,2232,0.128557137595277
0512,0633,0.12855367718729305
1812,1114,0.12848235792520132
2521,0323,0.1284539389614193
0215,1212,0.1283585321914385
0313,1412,0.1282948582841816
1523,1611,0.12818055423741986
1923,0523,0.1279614911269651
0421,1711,0.1278847956286561
2011,1023,0.1277636226266397
1433,2422,0.12773373741658378
0634,0922,0.127720034628347
1821,1632,0.12764714683024977
1023,2212,0.1276267376176257
0334,1112,0.12759974512841052
1813,1022,0.12758965518693427
1124,1652,0.12756675094149483
0222,1011,0.12756075512586737
1812,1524,0.1275588984465574
0623,2221,0.12755444779524147
1111,0831,0.1275149721861977
2032,1033,0.12746113596444603
1413,0232,0.12739190436135273
1214,1653,0.12736120450888802
0634,1111,0.12729073510615066
1112,1114,0.12726698196781455
0211,2521,0.12726632430942406
1812,2222,0.12724771162093573
0912,0134,0.12724396161617568
1221,1234,0.12723732656412412
0814,1623,0.12709998472625367
0835,1921,0.1270033823681065
0121,0811,0.12691446698654063
1231,1021,0.126905040928967
0932,2222,0.12689244996100263
1834,0213,0.12687439272098822
0132,1711,0.12686866957397783
0623,2423,0.1268213293699944
1813,1651,0.1268181365398848
0331,0621,0.12679276817982538
0813,0234,0.12675199892990155
2234,2233,0.12659127956690497
2222,0211,0.12658660772961192
0224,1021,0.1265295617342256
1232,1923,0.12649974458195626
1023,0523,0.12645439092415162
1113,0922,0.12644393046497873
1722,1113,0.126353752367271
1522,0831,0.1263481844099934
1034,0412,0.1262342950797008
1121,2013,0.12611377350512779
1431,0825,0.12601774072849592
1611,1524,0.12597866890816664
0922,0232,0.12597749533731636
0222,1411,0.12591897635586974
1424,1915,0.12590063294082735
2413,1224,0.12586737360871256
0424,1232,0.12580601351811882
1623,1024,0.12579514556901625
0321,0224,0.1257117331000972
1913,2525,0.12570950405889178
0430,1113,0.1256534163431244
0321,1213,0.12559067822087733
1022,1235,0.1253615985156458
1935,0834,0.12534717250585745
0312,0522,0.12529469044941938
2023,2432,0.12525392855272033
0825,1653,0.12517543375822174
1621,1123,0.12515919098152703
0513,0111,0.12497216131788802
1032,1232,0.12482993402634826
1121,1223,0.12480101862405141
1614,2533,0.12477704855271503
2515,0923,0.1246747529918879
0631,1814,0.12463163884681946
0925,0612,0.12459547165504739
1621,1133,0.1245920307562099
1214,0522,0.12455707604538772
1023,1135,0.12452766921153917
1935,2022,0.1245186475854161
2521,0234,0.12443074860051859
1122,0214,0.12423198321059892
1232,1222,0.12403465484412664
1431,2534,0.12392448844622687
1112,0531,0.1238137172771361
2012,1214,0.12380946870231614
2515,0713,0.12377098496161414
0113,0112,0.12370785577421851
1733,0933,0.12369360759845892
2022,2513,0.123659263620978
2234,0424,0.12364308529870141
0524,2532,0.12362423277157039
0531,0512,0.12359743689998498
1125,1122,0.12356708739796156
0522,1212,0.12354462286454333
1034,1235,0.12349629848172874
1232,1921,0.123404454742296
0925,0321,0.12334522470791007
2512,0212,0.1233422506635193
0321,1813,0.12328056507093423
0312,0914,0.12322194965307114
1811,1211,0.12316617922396822
0731,1233,0.1231428704796627
0614,1925,0.12307882980360066
0822,0524,0.12303733594292053
1432,2233,0.1230315298238545
0911,1613,0.12295120803665574
0114,1652,0.12294839488337808
2513,0232,0.12292367437779732
2011,0512,0.12289735580967744
1111,2521,0.12289157735145567
0726,1655,0.12282430454461175
1112,1123,0.12275689168204391
2424,2522,0.12262491078618531
1523,1022,0.12248021600887382
0121,0424,0.12244244474443594
1513,1624,0.12243804386062691
0621,1434,0.12242048750872173
1654,1814,0.12231636960144997
1023,1831,0.1223135409193764
1232,0714,0.12228299582213634
1114,1013,0.12226625690774873
0922,1523,0.1222117592370504
1511,1932,0.1222097709674389
1824,0822,0.12215528728066696
1813,0124,0.12209287887940164
0925,0123,0.12202770083797237
1114,0912,0.12201102258290197
0224,1935,0.12199107683309462
1824,1022,0.12195248111226263
2024,1412,0.12191421744433517
0711,1124,0.1218330169727337
2535,2534,0.1218047019937151
0124,0723,0.12168983241146825
1731,0725,0.12165129657562296
1431,0813,0.12164869704321776
2424,0122,0.12154441590039783
0422,0831,0.12152586293151858
1624,1733,0.1214395757790316
0111,1913,0.12136767599159735
2233,0524,0.12132498751371024
0822,0235,0.12131908869639353
0735,1831,0.1212841447605085
1022,1914,0.12123347199287841
0611,2033,0.12106033691489973
2413,1112,0.12101586753673822
0112,1632,0.1209816618311416
1014,1022,0.12089251145094983
1112,0414,0.12086406239397761
1212,1512,0.12081383846480107
2412,1022,0.12077367805056909
0931,1021,0.12071810899752031
1434,2411,0.12063590092422512
2013,2522,0.12059241553902511
1211,0214,0.12058645192603738
1412,0715,0.12055439521036085
2211,2524,0.12053548757307558
1434,1522,0.12047797518607661
0831,2012,0.12046501305883639
2013,0424,0.12044514114153315
0222,0421,0.12042157923520205
1811,1913,0.12042039636727454
1024,0430,0.12038082062297957
2232,0235,0.12036198485529447
2515,2424,0.1203152205026257
0331,0423,0.12030198512818585
0215,2031,0.12028133114392002
1224,1713,0.12025512577729007
2011,2221,0.12023804897125386
0723,0633,0.12019539031277525
2431,1651,0.12017224040111274
2232,0623,0.12016274064220059
1212,1112,0.12012052444118129
1922,2222,0.12011400556182958
1225,2221,0.11996980754802734
1511,1821,0.11992598548682167
0413,1213,0.11991253784603426
1633,0212,0.11986377096057989
1133,0815,0.11985201502896299
2525,1212,0.11982452069438006
0824,0524,0.11973138954797354
2232,0431,0.11958693775581133
2234,0124,0.11952352778537684
0715,1524,0.11949613891339139
0824,1915,0.1194802415278278
1135,2413,0.11947616804987848
1233,0133,0.11945750986227897
1723,1524,0.1193648369701321
1523,0523,0.11936323405378997
1021,1724,0.11936201263811054
0911,0823,0.11934972463641844
1213,0234,0.11931203752125723
0733,0221,0.11928429298168407
0424,0931,0.11922558506357588
1733,0123,0.11922167871163598
0134,2535,0.11914281159629847
1923,0822,0.11906039887304881
1115,1814,0.11899117956275099
0211,1133,0.11897341091858173
0633,1133,0.11892539435669551
1034,0912,0.11890409483808621
0811,1821,0.11888967349577327
1533,1931,0.11884541731905585
2221,1224,0.11869925712877076
1011,0814,0.1186727988447632
1834,1215,0.11866887093176964
0726,1922,0.11866811885875156
0613,0631,0.11866606072747689
1513,2531,0.11852970217223842
1813,1421,0.11844688156779978
1524,1034,0.11844474428482271
2012,1422,0.1184258743257688
0735,2513,0.11821601345168055
1212,2413,0.11815663648271196
1213,1421,0.11812662018502414
0833,0324,0.11810762256245286
0114,1412,0.11810348353643435
0331,0333,0.11809653545814833
1722,0523,0.11798515038708386
1031,1231,0.11793835339348513
0834,0624,0.11789581546347647
1923,0215,0.11781694338840175
0734,0731,0.11781523107563266
1121,0232,0.11775671025181865
0430,1013,0.11773933090789575
1211,0334,0.11772695436867728
0414,1224,0.11763162529532661
2515,2013,0.1175302523723381
0821,0733,0.1174809402953932
0314,2222,0.11741984288948379
0411,1814,0.11738082794760943
2512,2432,0.11737198868093363
0613,2532,0.11736998169357252
0732,1231,0.11732943619450611
1431,0312,0.11732143284411851
1235,0714,0.11717797260098668
1112,1611,0.1171615938925859
2424,2521,0.11715120936553254
1411,2532,0.1171358986595727
1532,1211,0.11710581136535042
2424,1652,0.11707608920692945
2521,0913,0.11706768458550179
0413,1421,0.11704808562538797
0212,2515,0.11693334792860981
0723,1522,0.11690087198455369
0234,1611,0.11675998007817084
2514,1112,0.11673003455980671
0412,1613,0.11669286121577976
0715,0723,0.11668969829153965
0324,1934,0.1166706929485188
0922,0722,0.11666038154133317
0124,1034,0.11663581057391845
0114,0223,0.1164992850874882
1531,2232,0.11647831859706972
2524,0815,0.11636151645888111
1915,0522,0.11630305279098137
0713,0331,0.1162992346426959
0622,1932,0.11624536414535694
1431,1233,0.1162019633350507
1733,1711,0.11619522282697246
0726,0414,0.11618939136595037
0734,1651,0.11613314262232463
1133,1034,0.11596593875079417
1522,0321,0.11595206429312171
0724,0613,0.11592472165670091
1413,1234,0.11591369635231111
0824,0331,0.11586840066273343
2424,0825,0.11584537552023653
1621,0731,0.1158275204793316
2524,0833,0.11580304916534263
2413,1933,0.11579601943964894
0813,1412,0.11579320341901114
1114,1214,0.11571450778648242
1511,0911,0.11570563498742664
2031,1522,0.11568070843584374
1135,0822,0.11562920183768709
1133,1913,0.11561684764665024
2513,0222,0.11559230901460558
0614,1513,0.11551833770406454
1233,1031,0.11551721874375127
1022,0124,0.11550393638722013
1022,1632,0.1154499665415008
2424,1235,0.11544130657879824
0813,0832,0.11539473881777178
0524,1121,0.11532684778714236
1023,2433,0.11527618471639105
0523,0411,0.11525373194203403
1651,1823,0.11521209392805003
0512,0112,0.11519772665507078
0713,1211,0.11518814313532331
2234,2022,0.1151732729272487
1812,0421,0.11506612570068066
0825,2511,0.11503423036582186
2533,0311,0.11500295945631783
0223,1022,0.1149647144787966
2532,1011,0.1148968574779302
0726,1421,0.11487504273263545
0511,1813,0.114854923938904
2032,1533,0.11480597048707522
0213,1731,0.1147858751768544
0311,0933,0.11471581746292372
0224,0111,0.11471111548112053
1624,0812,0.11468711373271859
0423,0825,0.11461663104661646
1531,1614,0.11456349875789273
1523,1412,0.11454136767098662
1412,0423,0.1144670396414952
0814,1014,0.11444667622115735
0111,0713,0.1143824684415017
1123,1712,0.11436887479236975
0813,1211,0.11416454792560966
0412,1912,0.11405837976733069
1613,0331,0.11404657332290578
2433,2023,0.11392617482977638
0813,1924,0.1139055867825024
0822,0234,0.1138759084312096
2211,0422,0.1138126316727651
1932,0714,0.11379325711351662
1811,0324,0.11378915722370926
1231,2023,0.11366546551266969
0611,2423,0.11363280031696595
1013,0132,0.11362211229550094
1121,1614,0.11346260015091356
2532,1612,0.11341972500496639
0111,0114,0.11340449049827347
0613,2232,0.11338527743015137
0214,0726,0.11337392327940526
0822,0131,0.11326737137098924
0934,2513,0.11323124660159944
0432,0321,0.11321866943612753
0822,1124,0.1131448164307082
1422,1623,0.11311527136944911
0911,0512,0.11297954579501869
1653,1433,0.1129391803189198
1433,1934,0.1128995002516224
1512,0313,0.11289526349419414
0412,1122,0.11286031344301672
2515,1915,0.11275212653199036
1432,0811,0.11273078263447958
1822,2512,0.11243134127261939
0430,1524,0.11235455812601408
1023,0513,0.11217217803316874
1651,0233,0.11215958927107145
0822,1654,0.11215405620624906
2411,1823,0.11207558692755701
0132,0532,0.11195604333342028
0934,0912,0.11193767195228815
1033,0723,0.11193444363806931
0222,2411,0.1119154352647607
0611,0433,0.11187890302353364
1651,2423,0.11186331235068699
2413,1115,0.11181475172035218
1034,0524,0.11178734855658558
0814,2012,0.11165252798712348
1632,0414,0.11155492735036683
0831,2022,0.11153887118917649
0412,0722,0.11139792439893842
1121,0225,0.11134252985850143
0614,1232,0.11133758873466962
1651,1613,0.11132049717465588
0434,0225,0.11124602118573043
0232,1533,0.1112273385682232
1121,1124,0.1112253388058682
0823,0824,0.1111416802465663
1133,2032,0.11112407057681038
1632,0912,0.11105005296145715
0235,0232,0.11104003009693339
2513,1914,0.11093089437298717
1131,1924,0.1108639977106971
0511,0414,0.11084301543970637
1021,2211,0.11077369941981748
0711,0334,0.11070784582445896
0512,0623,0.11070470291849961
0922,1233,0.11065454791771956
1712,1224,0.11062655903698038
1123,0111,0.11048818863544146
0423,1533,0.11043246598093562
1224,0421,0.1103010098304441
0232,0312,0.11027456831062948
0925,2423,0.11027109864991144
0522,0433,0.11021238458248797
0623,1211,0.11019335312358745
0413,2023,0.11016844943649264
1021,1911,0.11016047282896281
2022,2212,0.1101360065354637
0835,2422,0.11000737074328013
1524,0714,0.11000140892790955
0825,1655,0.10998837772619074
0735,1623,0.10998386199870973
0911,1413,0.10998267343245104
1223,0531,0.1099798650329697
1915,0925,0.10995959772516406
0114,0735,0.10995596534105509
1213,0932,0.10990983836722695
0933,2525,0.10986969939827372
0321,2412,0.10986435974108058
0524,0233,0.10984218634795188
1114,2033,0.10983381296130065
1933,0624,0.10972862836032816
0715,1814,0.10971977840114373
1131,0522,0.10971193053283836
1925,1732,0.10966009597580773
0623,0613,0.10962847241706308
1114,0214,0.10946002192717995
1812,1722,0.10935055947067215
1814,0123,0.10930689015525176
0813,0312,0.10929303882082662
0512,1611,0.10922414730050456
0915,0911,0.10921156248286662
2535,2213,0.10910290173183691
0834,2531,0.10909978281915263
1225,1412,0.10906500164794665
1732,2532,0.10899507805737038
0321,0424,0.10895546387594707
0234,2022,0.10888437672488975
2013,2532,0.10887385033697224
1012,0512,0.10886542767536495
2433,0712,0.1087529313284307
0833,1732,0.1087434786113312
1612,0213,0.10873947767649512
1031,0121,0.10873688804488582
1023,2524,0.10873359482758384
2533,2022,0.108722066399002
0113,1513,0.10872190722182025
0333,1935,0.10856989491399914
1931,0531,0.10855653573789842
1812,1733,0.10855053800093305
0113,0832,0.10854442540768305
0923,1632,0.10847244289548892
0733,1935,0.10835390422175373
1412,1533,0.10828418417659588
1651,0722,0.10826924270884054
1932,1113,0.10810437216725508
0523,2523,0.10809572321438075
1655,1624,0.10796104165938554
0931,0834,0.10795360683351203
1632,0231,0.10789365820465202
0114,0614,0.10780138691979857
0512,2024,0.10768728889273345
0222,1932,0.10768119638179495
0631,0531,0.1076190139908493
0113,2534,0.10761436881060542
1411,1024,0.10758717491063803
1612,0933,0.10758368749838843
1624,0623,0.10757441521039897
1423,1831,0.10756641116603038
1411,0825,0.10755183333528967
1723,0933,0.1075411960130548
1631,1653,0.1074666579803421
0222,0522,0.10745948609045569
1613,1632,0.10743443736205628
2433,1214,0.10736647644402159
1115,0531,0.10733251262486383
1121,0324,0.10727748798845316
1531,0822,0.1072512867257602
1231,0633,0.10722078832280806
1034,0931,0.10720349556672801
0726,0922,0.1071856770203387
1924,1031,0.10713091094597137
0133,0614,0.10708179608863751
0313,1723,0.10705470880836106
1731,0824,0.10704504638316786
0431,0412,0.10703065191769096
1513,1913,0.10698546537129681
0421,1935,0.10696336327495645
2523,0133,0.10696066438938512
0821,2023,0.10695923748905534
1231,0511,0.1068287445601075
2515,1412,0.10674062692988286
2523,1121,0.10670581507624427
2031,0922,0.1066547536384349
1823,1231,0.10661944293422142
2433,0523,0.10661264550062814
0925,1933,0.10656024719351655
0915,2024,0.10654610633248647
2525,0925,0.1065233733212212
0811,2514,0.1065226843194826
1653,2031,0.10630707848431234
0734,0232,0.10613375407493116
0323,0833,0.10597439146564867
2211,1133,0.10589247394587573
0811,1724,0.1058883290425404
0633,1722,0.1058480257894538
1652,2531,0.10578885213639433
1823,1831,0.10577849648105857
1211,0333,0.1057090494548838
1722,0711,0.1057063472758708
1413,0915,0.10564591182129093
1813,0531,0.10556243163849245
1921,1614,0.1055517111034851
0114,0633,0.10544414385200915
0821,2521,0.10543352201841383
0312,1235,0.10536864978207337
0321,2413,0.10528970444012116
2423,1731,0.10526800896228798
0524,2023,0.10521309111647485
1532,0824,0.1050146882193497
0833,1822,0.10493794019726005
2033,0733,0.10489724757205218
1611,0722,0.10481579645795616
0134,1724,0.10479659985708852
1834,0332,0.10471043455296918
0313,0632,0.10466430591507772
1122,0914,0.1046502327745144
1821,0213,0.10464608052126358
1833,1524,0.10462813863889942
1713,0111,0.10456194667406117
1421,0231,0.10451948293854618
2223,0732,0.10451597038111794
0133,2411,0.10437888116368402
1222,1915,0.10432320746165913
1921,2232,0.10429850780954254
1633,0634,0.10429489408604131
1413,2521,0.1042946187045691
0832,0632,0.10423816719723507
